text;label;text_processed
Venho criticar a sinalização de trânsito do centro histórico de Olinda. É um caos. As placas confundem mais do que ajudam e são um pesadelo para quem não conhece a área, como os turistas.;Crítica;venho criticar sinalização trânsito de o Centro histórico olinda caos placa confunder de o ajudar pesadelo conhecer área turista
A sinalização viária no sítio histórico de Olinda é deficiente. A má localização e a falta de clareza das placas criam transtornos para motoristas, sejam eles moradores locais ou turistas.;Crítica;sinalização viária em o sítio histórico olinda deficiente localização falta clareza de o placa criar transtorno motorista morador local turista
As placas de trânsito no centro histórico de Olinda precisam ser revistas urgentemente. Elas são confusas e muitas vezes não dá para vê-las direito, o que complica a vida de todo mundo que passa por ali.;Crítica;placa trânsito em o centro histórico olinda precisar revistas urgentemente confuso vez dar direito complicar vida todo mundo passar ali
Denuncio o desmatamento ilegal de uma área de mata atlântica preservada na zona rural de Igarassu para a construção de um loteamento. Máquinas estão operando no local sem qualquer placa de licença ambiental.;Denúncia;denuncio desmatamento ilegal área mata atlântico preservar em o zona rural igarassu construção loteamento máquina operar em o local qualquer placa licença ambiental
Quero denunciar a derrubada criminosa de uma reserva de mata atlântica na zona rural de Igarassu. Estão limpando o terreno com máquinas para construir um loteamento, e não há nenhuma placa de licença ambiental visível.;Denúncia;querer denunciar derrubada criminoso reserva mata atlântico em o zona rural igarassu limpar terreno máquina construir loteamento nenhum placa licença ambiental visível
Na zona rural de Igarassu, máquinas estão desmatando uma área de mata atlântica sem licença ambiental. Aparentemente, o objetivo é construir um loteamento no local, o que é ilegal por se tratar de uma área de preservação.;Denúncia;em o zona rural igarassu máquina desmatar área mata atlântico licença ambiental aparentemente objetivo construir loteamento em o local ilegal tratar área preservação
Venho registrar uma denúncia de crime ambiental. Uma área de preservação de mata atlântica na zona rural de Igarassu está sendo desmatada para dar lugar a um loteamento. A operação ocorre com maquinário e sem a devida licença afixada.;Denúncia;venho registrar denúncia crime ambiental área preservação mata atlântico em o zona rural igarassu desmatar dar lugar loteamento operação ocorrer maquinário devida licença afixar
Estou alertando sobre um desmatamento clandestino em Igarassu. Estão acabando com um pedaço da mata atlântica na zona rural para construir casas. As máquinas estão trabalhando no local sem nenhuma autorização visível do órgão ambiental.;Denúncia;alertar sobre desmatamento clandestino igarassu acabar pedaço de o mata atlântico em o zona rural construir casa máquina trabalhar em o local nenhum autorização visível de o órgão ambiental
Uma área de mata atlântica preservada está sendo ilegalmente desmatada em Igarassu para a construção de um loteamento. As máquinas operam no local sem qualquer tipo de licença ambiental, caracterizando um claro crime contra o meio ambiente.;Denúncia;área mata atlântico preservar ilegalmente desmatar igarassu construção loteamento máquina operar em o local qualquer tipo licença ambiental caracterizar claro crime contra meio ambiente
O atendimento no CRAS de Paulista é muito demorado e desorganizado. Faltam fichas para atendimento e os funcionários parecem sobrecarregados e sem informações precisas para dar aos cidadãos.;Crítica;atendimento em o cra paulista demorado desorganizar faltar ficha atendimento funcionário parecer sobrecarregar informação preciso dar a o cidadão
É muito ruim o atendimento no CRAS de Paulista. A gente espera muito, é uma bagunça, nunca tem ficha e os funcionários não sabem informar direito, parece que estão cansados.;Crítica;ruim atendimento em o cra paulista gente esperar bagunça nunca ter ficha funcionário saber informar direito parecer cansado
Venho registrar minha insatisfação com o serviço prestado pelo CRAS de Paulista. A desorganização é notória, a espera é excessiva, a distribuição de fichas é insuficiente e a equipe demonstra despreparo e sobrecarga.;Crítica;venho registrar insatisfação serviço prestar por o cra paulista desorganização notório espera excessivo distribuição ficha insuficiente equipe demonstrar despreparo sobrecargo
Ir ao CRAS de Paulista é um teste de paciência. O atendimento é uma bagunça, demora horas, as fichas acabam rápido e os funcionários não conseguem dar uma informação correta, parecem perdidos.;Crítica;a o cra paulista teste paciência atendimento bagunça demor hora ficha acabar rápido funcionário conseguir dar informação correto parecer perder
A gestão do CRAS de Paulista precisa melhorar muito. O atendimento é desorganizado, faltam fichas para todos e a equipe parece não ter treinamento para dar as informações certas, além de estarem sobrecarregados.;Crítica;gestão de o cra paulista precisar melhorar atendimento desorganizar faltar ficha todo equipe parecer ter treinamento dar informação certo além sobrecarregado
O CRAS de Paulista é desorganizado e lento. Faltam fichas, o que gera longas esperas, e os funcionários estão sobrecarregados e mal informados, prejudicando o atendimento.;Crítica;cra paulista desorganizar lento faltar ficha gerar longo espera funcionário sobrecarregado mal informar prejudicar atendimento
O portal da transparência da prefeitura de Petrolina é difícil de navegar e as informações não são atualizadas com a frequência necessária. É quase impossível acompanhar os gastos públicos de forma clara.;Crítica;portal de o transparência de o prefeitura petrolina difícil navegar informação atualizar frequência necessário quase impossível acompanhar gasto público forma claro
Não estou satisfeito com a falta de transparência e a usabilidade do portal da prefeitura de Petrolina. A navegação é confusa, e a demora na atualização dos dados dificulta o acompanhamento dos gastos;Crítica;satisfeito falta transparência usabilidade de o portal de o prefeitura petrolina navegação confuso demor em o atualização de o dado dificultar acompanhamento de o gasto
O site da prefeitura de Petrolina, especificamente a área de transparência, é de difícil acesso e as informações não são renovadas com regularidade. É complicado fiscalizar os gastos públicos;Crítica;site de o prefeitura petrolina especificamente área transparência difícil acesso informação renovar regularidade complicar fiscalizar gasto público
A prefeitura de Petrolina precisa melhorar o portal da transparência. A interface é pouco intuitiva e os dados de despesas públicas estão desatualizados. Isso compromete a fiscalização;Crítica;prefeitura petrolina precisar melhorar portal de o transparência interface pouco intuitivo dado despesa público desatualizado compromete fiscalização
Gostaria de registrar uma crítica formal sobre o portal da transparência de Petrolina. O site é inacessível para quem busca informações de forma rápida e as atualizações são feitas em intervalos muito longos;Crítica;gostar registrar crítica formal sobre portal de o transparência petrolina site inacessível buscar informação forma rápido atualização fazer intervalo longo
O portal de transparência da prefeitura de Petrolina é ineficiente. A dificuldade para navegar e a falta de dados atualizados impedem a fiscalização efetiva dos recursos públicos;Crítica;portal transparência de o prefeitura petrolina ineficiente dificuldade navegar falta dado atualizar impedir fiscalização efetivo de o recurso público
A infraestrutura turística das praias do Cabo de Santo Agostinho, como Calhetas, é insuficiente para o volume de visitantes. Faltam banheiros públicos e a organização do acesso e estacionamento é caótica.;Crítica;infraestrutura turístico de o praia de o cabo santo agostinho calheta insuficiente volume visitante faltar banheiro público organização de o acesso estacionamento caótico
As praias do Cabo de Santo Agostinho, especialmente Calhetas, não possuem a infraestrutura necessária para a quantidade de turistas. A ausência de banheiros e a desordem no estacionamento e no acesso são problemas graves;Crítica;praia de o cabo santo agostinho especialmente calheta possuir infraestrutura necessário quantidade turista ausência banheiro desorder em o estacionamento em o acesso problema grave
A infraestrutura para turistas nas praias do Cabo de Santo Agostinho, como Calhetas, é muito precária. A quantidade de visitantes não corresponde à estrutura disponível, o que é visível pela falta de banheiros e pela desorganização do trânsito no local;Crítica;infraestrutura turista em o praia de o cabo santo agostinho calheta precário quantidade visitante corresponder a o estrutura disponível visível por o falta banheiro por o desorganização de o trânsito em o local
A infraestrutura das praias de Calhetas e outras do Cabo de Santo Agostinho é inadequada. O fluxo de visitantes é alto, mas não há banheiros públicos suficientes e a organização do acesso, incluindo o estacionamento, é desordenada;Crítica;infraestrutura de o praia calheta outro de o cabo santo agostinho inadequar fluxo visitante alto banheiro público suficiente organização de o acesso incluir estacionamento desordenar
Quero registrar uma crítica sobre a infraestrutura das praias em Cabo de Santo Agostinho. O volume de visitantes não é suportado pela falta de banheiros e pela má gestão do acesso e do estacionamento;Crítica;querer registrar crítica sobre infraestrutura de o praia cabo santo agostinho volume visitante suportar por o falta banheiro por o gestão de o acesso de o estacionamento
As praias do Cabo de Santo Agostinho têm um problema sério de infraestrutura. Não existem banheiros públicos suficientes para a demanda, e o acesso e o estacionamento, em locais como Calhetas, são extremamente desorganizados;Crítica;praia de o cabo santo agostinho ter problema sério infraestrutura existir banheiro público suficiente demanda acesso estacionamento local calheta extremamente desorganizado
A farmácia popular do município de Cabo de Santo Agostinho está com falta crônica de medicamentos para hipertensão e diabetes. Sou idosa e dependo desses remédios, que não recebo há dois meses.;Denúncia;farmácia popular de o município cabo santo agostinho falta crônico medicamento hipertensão diabete idoso deper de esse remédio receber dois mês
Estou ligando para denunciar que nunca tem remédio para pressão alta e diabetes na farmácia popular do Cabo. Eu sou idosa, preciso desses remédios e já faz dois meses que não consigo pegar.;Denúncia;ligar denunciar nunca ter remédio pressão alto diabete em o farmácia popular de o cabo idosa preciso de esse remédio fazer dois mês consigar pegar
Sou uma senhora idosa e há dois meses não consigo meus remédios de pressão e diabetes na farmácia popular do Cabo de Santo Agostinho. Eles estão sempre em falta e eu dependo deles para viver.;Denúncia;senhora idoso dois mês com si remédio pressão diabete em o farmácia popular de o cabo santo agostinho sempre falta deper de ele viver
Gostaria de registrar a falta contínua de medicamentos para controle de hipertensão e diabetes na farmácia popular do Cabo. Como idosa, sou dependente desses fármacos e estou sem acesso a eles há dois meses.;Denúncia;gostar registrar falta contínuo medicamento controle hipertensão diabete em o farmácia popular de o cabo idoso dependente de esse fármaco acesso dois mês
É um absurdo a farmácia popular do Cabo de Santo Agostinho! Faz dois meses que não tem remédio para diabetes e pressão alta. Eu sou idosa, não posso ficar sem minha medicação.;Denúncia;absurdo farmácia popular de o cabo santo agostinho fazer dois mês ter remédio diabete pressão alto idoso poder ficar medicação
Há dois meses que a farmácia popular do Cabo não fornece os remédios para hipertensão e diabetes. Minha saúde está em risco por causa dessa falta crônica de medicamentos, pois sou idosa e dependo deles.;Denúncia;dois mês farmácia popular de o cabo fornecer remédio hipertensão diabete saúde risco causa de esse falta crônico medicamento pois idoso deper de eles
A qualidade da merenda oferecida nas escolas municipais de Garanhuns caiu muito. As refeições são repetitivas e com baixo valor nutricional, o que preocupa os pais.;Crítica;qualidade de o merenda oferecir em o escola municipal garanhuns cair refeição repetitiva baixo valor nutricional preocupar pai
Os pais estão muito preocupados com a queda na qualidade da merenda escolar em Garanhuns. As refeições se tornaram monótonas e não parecem ser nutritivas o suficiente para as crianças;Crítica;pai preocupado queda em o qualidade de o merenda escolar garanhum refeição tornar monótona parecer nutritivo suficiente criança
Gostaria de registrar uma reclamação sobre a merenda nas escolas de Garanhuns. A alimentação está repetitiva e com qualidade inferior, o que não atende às necessidades nutricionais dos alunos;Crítica;gostar registrar reclamação sobre merenda em o escola garanhuns alimentação repetitivo qualidade inferior atender a o necessidade nutricional de o aluno
A alimentação escolar em Garanhuns está deixando a desejar. As refeições servidas nas escolas municipais são pouco nutritivas e sempre as mesmas, o que afeta a saúde dos estudantes;Crítica;alimentação escolar garanhuns deixar desejar refeição server em o escola municipal pouco nutritivo sempre afetar saúde de o estudante
Critico a qualidade e variedade da merenda escolar nas instituições de Garanhuns. Os pais estão insatisfeitos, pois a alimentação oferecida é nutricionalmente pobre e os pratos são muito repetitivos;Crítica;critico qualidade variedade de o merenda escolar em o instituição garanhum pai insatisfeito pois alimentação oferecir nutricionalmente pobre prato repetitivo
A qualidade da merenda nas escolas de Garanhuns diminuiu consideravelmente. As refeições não são variadas e carecem de valor nutricional, o que tem gerado preocupação entre os pais de alunos;Crítica;qualidade de o merenda em o escola garanhuns diminuir consideravelmente refeição variar carecer valor nutricional ter gerar preocupação pai aluno
A burocracia para abrir uma pequena empresa em Vitória de Santo Antão é desanimadora. A quantidade de documentos e a demora nos processos acabam por inviabilizar o empreendedorismo local.;Crítica;burocracia abrir pequeno empresa vitória santo antão desanimadora quantidade documento demora em o processo acabar inviabilizar empreendedorismo local
O processo para abrir uma pequena empresa em Vitória de Santo Antão é excessivamente burocrático e lento. A demora na aprovação de documentos e o excesso de exigências frustram os empreendedores locais;Crítica;processo abrir pequeno empresa vitória santo antão excessivamente burocrático lento demora em o aprovação documento excesso exigência frustr empreendedor local
A grande quantidade de documentos e a lentidão dos trâmites para iniciar um negócio em Vitória de Santo Antão são desestimulantes. O empreendedorismo local está sendo prejudicado por essa burocracia;Crítica;grande quantidade documento lentidão de o trâmite iniciar negócio vitória santo antão desestimulante empreendedorismo local prejudicar burocracia
Queria reclamar da dificuldade de abrir uma empresa em Vitória de Santo Antão. Os processos são morosos e a burocracia é tão grande que desmotiva quem quer empreender na cidade;Crítica;querer reclamar de o dificuldade abrir empresa vitória santo antão processo moroso burocracia tão grande desmotiver querer empreender em o cidade
A prefeitura de Vitória de Santo Antão precisa simplificar a abertura de empresas. A burocracia e a lentidão na análise dos documentos impedem o desenvolvimento do empreendedorismo;Crítica;prefeitura vitória santo antão precisar simplificar abertura empresa burocracia lentidão em o análise de o documento impedir desenvolvimento de o empreendedorismo
É muito difícil abrir um negócio em Vitória de Santo Antão. A burocracia é um obstáculo real, com muitos papéis para preencher e um tempo de espera muito longo para a aprovação;Crítica;difícil abrir negócio vitória santo antão burocracia obstáculo real papel preencher tempo espera longo aprovação
As ciclovias de Recife são mal conservadas e desconectadas. Em muitos trechos, o asfalto é irregular e a rota simplesmente termina, forçando o ciclista a ir para o meio dos carros, o que é muito perigoso.;Crítica;ciclovia recife mal conservar desconectar trecho asfalto irregular rota simplesmente terminar forçar ciclista meio de o carro perigoso
Não concordo com a condição das ciclovias em Recife. Elas estão malcuidadas, com asfalto irregular, e não formam uma rede coesa. A interrupção abrupta das rotas força os ciclistas a se arriscarem nas ruas com carros;Crítica;concordar condição de o ciclovia recife malcuidado asfalto irregular formar rede coês interrupção abruptar de o roto força ciclista arriscar em o rua carro
A infraestrutura cicloviária de Recife é perigosa e precisa de manutenção. As ciclovias estão cheias de buracos e, muitas vezes, não têm continuidade, colocando em risco a segurança de quem pedala;Crítica;infraestrutura cicloviário recife perigoso precisar manutenção ciclovia cheia buraco muitas vez ter continuidade colocar risco segurança pedalar
Gostaria de criticar a falta de manutenção e o planejamento ruim das ciclovias em Recife. A falta de continuidade nas rotas é um problema sério, assim como a má conservação do piso, que representa perigo para os ciclistas;Crítica;gostar criticar falta manutenção planejamento ruim de o ciclovia recife falta continuidade em o rota problema sério assim conservação de o piso representar perigo ciclista
As ciclovias de Recife não oferecem segurança. Elas não são bem conservadas, têm trechos com piso danificado e não são interligadas. Por isso, ciclistas são obrigados a pedalar em meio ao trânsito;Crítica;ciclovia recife oferecer segurança bem conservado ter trecho piso danificar interligar ciclista obrigar pedalar meio a o trânsito
As ciclovias de Recife são inadequadas para o uso. Além da má conservação, elas não têm um trajeto contínuo, o que obriga os ciclistas a dividirem espaço com veículos motorizados. É um problema de segurança pública;Crítica;ciclovia recife inadequar uso além de o conservação ter trajeto contínuo obrigar ciclista dividir espaço veículo motorizar problema segurança público
O semáforo do cruzamento da Avenida Conde da Boa Vista com a Rua da Aurora está quebrado há mais de um mês, piscando no amarelo intermitente e causando grande confusão e risco de acidentes no trânsito.;Denúncia;semáforo de o cruzamento de o avenida conder de o boa vista rua de o aurora quebrado mês piscar em o amarelo intermitente causar grande confusão risco acidente em o trânsito
O sinal de trânsito no cruzamento da Conde da Boa Vista com a Rua da Aurora está quebrado há mais de um mês. Ele só pisca amarelo, o que está causando a maior bagunça e pode provocar um acidente a qualquer momento.;Denúncia;sinal trânsito em o cruzamento de o conde de o bom vista rua de o aurora quebrado mês pisca amarelo causar grande bagunça poder provocar acidente qualquer momento
Venho denunciar o defeito no semáforo localizado na interseção da Avenida Conde da Boa Vista com a Rua da Aurora. O equipamento encontra-se em modo de alerta intermitente (amarelo) há mais de 30 dias, gerando desordem no tráfego e iminente perigo de colisões.;Denúncia;venho denunciar defeito em o semáforo localizar em o interseção de o avenida conder de o boa vista rua de o aurora equipamento modo alerta intermitente amarelo dia gerar desorder em o tráfego iminente perigo colisão
Faz mais de um mês que o semáforo da Conde da Boa Vista com a Aurora está quebrado, só no pisca-alerta. É um perigo constante de acidentes e ninguém faz nada para consertar. Uma confusão total no trânsito.;Denúncia;fazer mês semáforo de o conde de o bom vista aurora quebrado em o perigo constante acidente ninguém fazer nada consertar confusão total em o trânsito
O cruzamento da Av. Conde da Boa Vista com a Rua da Aurora se tornou extremamente perigoso. O motivo é o semáforo que está quebrado há mais de um mês, piscando em amarelo e confundindo os motoristas, o que aumenta muito o risco de acidentes.;Denúncia;cruzamento de o conder de o boa vista rua de o aurora tornar extremamente perigoso motivo semáforo quebrado mês piscar amarelo confundir motorista aumentar risco acidente
Há mais de um mês, o trânsito no cruzamento da Conde da Boa Vista com a Rua da Aurora está um caos. O semáforo quebrado, apenas piscando em amarelo, cria uma situação de grande risco de acidentes para todos que passam por ali.;Denúncia;mês trânsito em o cruzamento de o conde de o bom vista rua de o aurora caos semáforo quebrar apenas piscar amarelo criar situação grande risco acidente todo passar ali
O transporte público para a zona rural de Igarassu é muito precário. Os ônibus são velhos, demoram horas para passar e não cumprem os horários, deixando os trabalhadores e estudantes isolados.;Crítica;transporte público zona rural igarassu precário ônibus velho demorar hora passar cumprir horário deixar trabalhador estudante isolar
Os ônibus que atendem a zona rural de Igarassu estão em péssimo estado, são muito antigos e têm um tempo de espera muito longo. Os horários não são respeitados, o que prejudica trabalhadores e estudantes;Crítica;ônibus atendir zona rural igarassu péssimo estado antigo ter tempo espera longo horário respeitar prejudicar trabalhador estudante
O transporte público na área rural de Igarassu é insatisfatório. Os ônibus são sucateados, há poucas opções de horários e os veículos não passam no horário previsto, o que isola a população local;Crítica;transporte público em o área rural igarassu insatisfatório ônibus sucatear pouco opção horário veículo passar em o horário prever isolar população local
A qualidade do transporte público em Igarassu, especialmente nas áreas rurais, é inaceitável. Os veículos são velhos, demoram muito a passar e não seguem os horários, dificultando a vida de quem precisa se locomover;Crítica;qualidade de o transporte público igarassu especialmente em o área rural inaceitável veículo velho demor passar seguir horário dificultar vida precisar locomover
Gostaria de reclamar do transporte público para a zona rural de Igarassu. Os ônibus são antigos, os horários não são cumpridos e a espera nas paradas é excessiva. Isso afeta o acesso de estudantes e trabalhadores;Crítica;gostar reclamar de o transporte público zona rural igarassu ônibus antigo horário cumprir espera em o parada excessivo afetar acesso estudante trabalhador
A falta de qualidade no serviço de transporte público para a zona rural de Igarassu é uma vergonha. Os ônibus são antigos, o serviço é irregular e a demora é enorme, deixando a população sem opções de deslocamento confiáveis;Crítica;falta qualidade em o serviço transporte público zona rural igarassu vergonha ônibus antigo serviço irregular demora enorme deixar população opção deslocamento confiável
O site da prefeitura de Serra Talhada é pouco intuitivo e não funciona bem em dispositivos móveis. Serviços simples, como a emissão de uma guia de imposto, tornam-se uma tarefa complicada.;Crítica;site de o prefeitura serra talhar pouco intuitivo funcionar bem dispositivo móvel serviço simples emissão guia imposto tarefa complicado
Os alunos do 3º ano do ensino médio da Escola de Referência em Ensino Médio (EREM) de Arcoverde estão sem professor de física desde o início do ano letivo, o que prejudicará imensamente seu desempenho no ENEM.;Denúncia;aluno de o ano de o ensino médio de o escola referência ensino médio arcoverde professor física desde início de o ano letivo prejudicar imensamente desempenho em o enem
O desempenho dos formandos da EREM de Arcoverde no ENEM está seriamente ameaçado. Eles estão sem aulas de física o ano todo porque não há professor, um prejuízo irreparável.;Denúncia;desempenho de o formando de o arcoverde em o enem seriamente ameaçar aula física ano todo porque professor prejuízo irreparável
É um absurdo que os estudantes do terceiro ano da Escola de Referência de Arcoverde não tenham tido uma única aula de física este ano. Como eles vão competir no ENEM sem professor?;Denúncia;absurdo estudante de o terceiro ano de o escola referência arcoverde ter ter único aula física ano competir em o enem professor
Venho denunciar a ausência de um docente de física para as turmas do 3º ano da EREM de Arcoverde. A falta do professor desde o início do período letivo compromete a preparação dos alunos para o Exame Nacional do Ensino Médio.;Denúncia;venho denunciar ausência docente física turma de o ano de o arcoverde falta de o professor desde início de o período letivo compromete preparação de o aluno exame nacional de o ensino médio
Na EREM de Arcoverde, os alunos do 3º ano do ensino médio estão sem professor de física. Isso vai atrapalhar muito eles na prova do ENEM.;Denúncia;em o arcoverde aluno de o ano de o ensino médio professor física atrapalhar em o prova de o enem
Desde que o ano letivo começou, a turma do 3º ano da EREM de Arcoverde está sem professor de física. Essa situação é crítica e vai prejudicar o resultado de todos no ENEM.;Denúncia;desde ano letivo começar turma de o ano de o arcoverde professor física situação crítico prejudicar resultado todo em o enem
A falta de manutenção nas praças públicas de Salgueiro é evidente. Brinquedos quebrados, mato alto e iluminação deficiente tornam esses espaços de lazer desagradáveis e inseguros para as famílias.;Crítica;falta manutenção em o praça público Salgueiro evidente brinquedo quebrado mato alto iluminação deficiente tornar espaço lazer desagradável inseguro família
As praças públicas em Salgueiro estão abandonadas. A falta de manutenção é visível, com brinquedos danificados, matagal e iluminação ruim, o que as torna inseguras para as crianças e suas famílias;Crítica;praça público salgueiro abandonado falta manutenção visível brinquedo danificar matagal iluminação ruim tornar insegura criança família
Gostaria de expressar minha insatisfação com o estado das praças públicas de Salgueiro. Os locais estão malcuidados, com brinquedos quebrados e mato alto, além da iluminação deficiente que aumenta a sensação de insegurança;Crítica;gostar expressar insatisfação estado de o praça público Salgueiro local malcuidado brinquedo quebrado mato alto além de o iluminação deficiente aumentar sensação insegurança
A prefeitura de Salgueiro precisa fazer a manutenção das praças. A falta de cuidado é evidente, com a grama alta, brinquedos estragados e iluminação precária, o que impede que as famílias usem esses espaços;Crítica;prefeitura salgueiro precisar fazer manutenção de o praça falta cuidado evidente grama alto brinquedo estragar iluminação precário impedir família usem espaço
A falta de manutenção nas praças públicas de Salgueiro está tornando os locais desagradáveis. Brinquedos quebrados e o crescimento de mato tornam os espaços inseguros para as famílias;Crítica;falta manutenção em o praça público salgueiro tornar local desagradável brinquedo quebrado crescimento mato tornar espaço inseguro família
É decepcionante a falta de manutenção nas praças de Salgueiro. O mato alto, os brinquedos danificados e a má iluminação comprometem a segurança e o lazer de quem frequenta esses locais;Crítica;decepcionante falta manutenção em o praça Salgueiro mato alto brinquedo danificar iluminação comprometer segurança lazer frequentar local
O processo para conseguir um alvará de construção em Arcoverde é excessivamente lento. A demora na análise dos projetos atrasa as obras e prejudica o desenvolvimento da cidade.;Crítica;processo conseguir alvará construção arcoverde excessivamente lento demor em o análise de o projeto atrasar obra prejudicar desenvolvimento de o cidade
O processo de aprovação de alvarás de construção em Arcoverde é muito demorado. O atraso na análise dos projetos é prejudicial e tem impedido o avanço de novas construções na cidade;Crítica;processo aprovação alvarás construção arcoverde demorado atraso em o análise de o projeto prejudicial ter impedir avanço novo construção em o cidade
A burocracia para obter um alvará de construção em Arcoverde é desanimadora. A lentidão na análise dos projetos atrasa o início das obras e causa prejuízos aos empreendedores;Crítica;burocracia obter alvar construção arcoverde desanimadora lentidão em o análise de o projeto atrasar início de o obra causa prejuízo a o empreendedor
Gostaria de registrar uma reclamação formal sobre a lentidão na emissão de alvarás de construção em Arcoverde. Essa demora no processo de análise de projetos afeta o setor de construção civil e o crescimento local;Crítica;gostar registrar reclamação formal sobre lentidão em o emissão alvarás construção arcoverde demora em o processo análise projeto afetar setor construção civil crescimento local
O processo de aprovação de alvarás de construção em Arcoverde é ineficiente. A demora para analisar os projetos tem sido um grande obstáculo para quem quer construir, o que afeta o desenvolvimento urbano da cidade;Crítica;processo aprovação alvarás construção arcoverde ineficiente demora analisar projeto ter grande obstáculo querer construir afetar desenvolvimento urbano de o cidade
A morosidade na liberação de alvarás de construção em Arcoverde é um problema. A longa espera pela aprovação dos projetos atrasa as obras e impede o progresso da cidade;Crítica;morosidade em o liberação alvarás construção arcoverde problema longo espera por o aprovação de o projeto atrasar obra impedir progresso de o cidade
A fiscalização de posturas em Gravatá é muito branda com o som alto em bares e restaurantes nos fins de semana. O barulho excessivo perturba o sossego dos moradores e a lei do silêncio não é respeitada.;Crítica;fiscalização postura gravatá brando som alto bar restaurante em o fim semana barulho excessivo perturbar sossego de o morador lei de o silêncio respeitar
A fiscalização do som alto em Gravatá é deficiente. Bares e restaurantes desrespeitam a lei do silêncio, causando transtornos aos moradores durante os fins de semana e a prefeitura não toma atitudes;Crítica;fiscalização de o som alto gravatá deficiente bar restaurante desrespeitar lei de o silêncio causar transtorno a o morador durante fim semana prefeitura tomar atitude
O barulho excessivo vindo de bares e restaurantes nos fins de semana em Gravatá é um problema. A falta de fiscalização de posturas permite que a lei do silêncio seja violada, perturbando a tranquilidade da população;Crítica;barulho excessivo vir bar restaurante em o fim semana gravatá problema falta fiscalização postura permitir lei de o silêncio violar perturbar tranquilidade de o população
Quero reclamar da atuação da fiscalização em relação ao som alto de estabelecimentos em Gravatá. O excesso de barulho em bares e restaurantes é constante, especialmente nos fins de semana, e a falta de punição é um problema;Crítica;querer reclamar de o atuação de o fiscalização relação a o som alto estabelecimento gravatá excesso barulho bar restaurante constante especialmente em o fim semana falta punição problema
A atuação da fiscalização em Gravatá é muito fraca no combate à poluição sonora. Bares e restaurantes têm o som muito alto nos fins de semana, prejudicando o sossego de quem mora por perto;Crítica;atuação de o fiscalização gravatá fraco em o combate a o poluição sonoro bar restaurante ter som alto em o fim semana prejudicar sossego morar perto
A prefeitura de Gravatá precisa intensificar a fiscalização em relação ao som alto em bares e restaurantes. A poluição sonora é um problema sério, principalmente nos finais de semana, e a falta de fiscalização adequada é preocupante;Crítica;prefeitura gravatá precisar intensificar fiscalização relação a o som alto bar restaurante poluição sonoro problema sério principalmente em o final semana falta fiscalização adequado preocupante
O serviço de coleta de lixo no bairro de Afogados não tem regularidade. Às vezes, o caminhão passa uma semana sem aparecer, resultando no acúmulo de detritos nas calçadas e na atração de animais e insetos.;Denúncia;serviço coleta lixo em o bairro afogado ter regularidade a o vez caminhão passar semana aparecer resultar em o acúmulo detrito em o calçada em o atração animal inseto
A coleta de lixo em Afogados é muito irregular. O caminhão fica uma semana sem passar, e o lixo se acumula na rua, juntando bicho.;Denúncia;coleta lixo afogado irregular caminhão ficar semana passar lixo acumular em o rua juntar bicho
Quero reclamar da falha no serviço de coleta de lixo em Afogados. A irregularidade é tanta que o caminhão às vezes leva uma semana para passar, deixando as ruas cheias de lixo e atraindo animais.;Denúncia;querer reclamar de o falha em o serviço coleta lixo afogado irregularidade tanto caminhão a o vez levar semana passar deixar rua cheia lixo atrair animal
As calçadas de Afogados estão cheias de lixo porque a coleta não é feita direito. O caminhão de lixo chega a demorar uma semana para passar, e isso atrai ratos e insetos para a nossa comunidade.;Denúncia;calçada afogado cheia lixo porque coleta fazer direito caminhão lixo chegar demorar semana passar atrair rato inseto comunidade
É um absurdo a falta de coleta de lixo em Afogados. O caminhão some por uma semana, e nós temos que conviver com o lixo acumulado na porta de casa, atraindo todo tipo de praga.;Denúncia;absurdo falta coleta lixo afogado caminhão sumir semana ter conviver lixo acumular em o porta casa atrair todo tipo praga
Venho denunciar a irregularidade na coleta de lixo em Afogados. A ausência do caminhão por períodos de até uma semana causa acúmulo de resíduos nas vias públicas, o que atrai animais e insetos.;Denúncia;venho denunciar irregularidade em o coleta lixo afogado ausência de o caminhão período semana causo acúmulo resíduo em o via público atrair animal inseto
As calçadas no centro de Goiana são intransitáveis para cadeirantes e pessoas com mobilidade reduzida. São cheias de buracos, degraus e obstruídas por ambulantes, demonstrando uma total falta de planejamento de acessibilidade.;Crítica;calçada em o centro goiana intransitável cadeirante pessoa mobilidade reduzir cheia buraco degrau obstruídas ambulante demonstrar total falta planejamento acessibilidade
As calçadas no centro de Goiana não têm acessibilidade. A falta de manutenção, com buracos e degraus, e a ocupação por ambulantes, tornam o trânsito impossível para pessoas com deficiência ou mobilidade reduzida;Crítica;calçada em o centro goiana ter acessibilidade falta manutenção buraco degrau ocupação ambulante tornar trânsito impossível pessoa deficiência mobilidade reduzir
Acessibilidade no centro de Goiana é um problema sério. As calçadas estão em péssimo estado, cheias de buracos e degraus, além de serem frequentemente obstruídas, o que impossibilita a circulação de cadeirantes;Crítica;acessibilidade em o centro goiana problema sério calçada péssimo estado cheia buraco degrau além frequentemente obstruído impossibilitar circulação cadeirante
